time,current,power,marker
 9.1110,351.0,1593.7155,marker1
 9.1112,351.5,1595.9857,marker1
 9.1114,350.5,1591.4452,marker1
 9.1116,350.5,1591.7957,marker1
 9.1118,351.5,1595.9857,marker1
 9.1120,350.5,1591.7957,marker1
 9.1122,351.0,1593.7155,marker1
 9.1124,350.5,1591.4452,marker1
 9.1126,351.0,1594.0665,marker1
 9.1128,351.0,1594.0665,marker1
 9.1130,351.0,1593.7155,marker1
 9.1132,351.0,1594.0665,marker1
 9.1134,351.0,1593.7155,marker1
 9.1136,351.0,1593.7155,marker1
 9.1138,351.0,1593.7155,marker1
 9.1140,350.5,1591.4452,marker1
 9.1142,355.0,1611.8775,marker1
 9.1144,353.5,1605.4203,marker1
 9.1146,351.0,1593.7155,marker1
 9.1148,351.0,1593.7155,marker1
 9.1150,351.0,1593.7155,marker1
 9.1152,351.0,1593.7155,marker1
 9.1154,351.0,1593.7155,marker1
 9.1156,351.5,1595.9857,marker1
 9.1158,351.0,1594.0665,marker1
 9.1160,350.5,1591.7957,marker1
 9.1162,351.0,1594.0665,marker1
 9.1164,351.0,1593.7155,marker1
 9.1166,351.0,1593.7155,marker1
 9.1168,351.0,1593.7155,marker1
 9.1170,350.5,1591.7957,marker1
 9.1172,351.5,1595.9857,marker1
 9.1174,350.5,1591.4452,marker1
 9.1176,351.0,1593.7155,marker1
 9.1178,351.5,1595.9857,marker1
 9.1180,350.5,1591.4452,marker1
 9.1182,349.0,1584.6345,marker1
 9.1184,349.0,1584.6345,marker1
 9.1186,349.0,1584.9835,marker1
 9.1188,349.0,1584.6345,marker1
 9.1190,349.0,1584.9835,marker1
 9.1192,349.0,1584.9835,marker1
 9.1194,349.0,1584.6345,marker1
 9.1196,349.0,1584.6345,marker1
 9.1198,349.0,1584.6345,marker1
 9.1200,349.0,1584.6345,marker1
 9.1202,349.0,1584.6345,marker1
 9.1204,348.0,1580.0940,marker1
 9.1206,349.0,1584.6345,marker1
 9.1208,348.5,1582.3642,marker1
 9.1210,349.0,1584.6345,marker1
 9.1212,349.0,1584.6345,marker1
 9.1214,349.0,1584.6345,marker1
 9.1216,348.5,1582.3642,marker1
 9.1218,349.5,1586.9047,marker1
 9.1220,348.5,1582.3642,marker1
 9.1222,352.5,1600.5262,marker1
 9.1224,351.5,1596.3373,marker1
 9.1226,348.5,1582.7128,marker1
 9.1228,349.0,1584.6345,marker1
 9.1230,349.0,1584.9835,marker1
 9.1232,349.0,1584.9835,marker1
 9.1234,348.0,1580.0940,marker1
 9.1236,348.5,1582.3642,marker1
 9.1238,349.0,1584.9835,marker1
 9.1240,348.5,1582.3642,marker1
 9.1242,349.0,1584.6345,marker1
 9.1244,348.5,1582.3642,marker1
 9.1246,349.0,1584.9835,marker1
 9.1248,349.0,1584.6345,marker1
 9.1250,349.0,1584.6345,marker1
 9.1252,349.0,1584.9835,marker1
 9.1254,348.5,1582.3642,marker1
 9.1256,349.0,1584.6345,marker1
 9.1258,349.5,1586.9047,marker1
 9.1260,349.0,1584.6345,marker1
 9.1262,356.5,1618.6882,marker1
 9.1264,342.0,1552.8510,marker1
 9.1266,349.5,1586.9047,marker1
 9.1268,349.5,1587.2542,marker1
 9.1270,348.5,1582.7128,marker1
 9.1272,352.5,1600.5262,marker1
 9.1274,351.5,1596.3373,marker1
 9.1276,348.5,1582.3642,marker1
 9.1278,349.0,1584.6345,marker1
 9.1280,349.0,1584.6345,marker1
 9.1282,349.0,1584.6345,marker1
 9.1284,348.5,1582.3642,marker1
 9.1286,348.5,1582.3642,marker1
 9.1288,349.5,1586.9047,marker1
 9.1290,349.0,1584.6345,marker1
 9.1292,349.5,1586.9047,marker1
 9.1294,348.0,1580.4420,marker1
 9.1296,348.5,1582.3642,marker1
 9.1298,349.0,1584.6345,marker1
 9.1300,348.5,1582.3642,marker1
 9.1302,351.5,1595.9857,marker1
 9.1304,351.5,1596.3373,marker1
 9.1306,349.0,1584.6345,marker1
 9.1308,349.0,1584.6345,marker1
 9.1310,348.5,1582.3642,marker1
 9.1312,349.0,1584.6345,marker1
 9.1314,349.0,1584.9835,marker1
 9.1316,348.5,1582.3642,marker1
 9.1318,349.0,1584.6345,marker1
 9.1320,348.5,1582.7128,marker1
 9.1322,349.5,1586.9047,marker1
 9.1324,348.0,1580.4420,marker1
 9.1326,348.5,1582.3642,marker1
 9.1328,349.0,1584.6345,marker1
 9.1330,348.5,1582.3642,marker1
 9.1332,349.0,1584.2855,marker1
 9.1334,373.5,1695.8767,marker1
 9.1336,349.0,1584.9835,marker1
 9.1338,349.0,1584.9835,marker1
 9.1340,349.0,1584.9835,marker1
 9.1342,349.0,1584.9835,marker1
 9.1344,348.5,1582.3642,marker1
 9.1346,348.5,1582.3642,marker1
 9.1348,348.5,1582.3642,marker1
 9.1350,348.5,1582.7128,marker1
 9.1352,349.0,1584.9835,marker1
 9.1354,348.5,1582.7128,marker1
 9.1356,348.5,1582.7128,marker1
 9.1358,349.5,1587.2542,marker1
 9.1360,348.5,1582.7128,marker1
 9.1362,349.0,1584.6345,marker1
 9.1364,348.5,1582.7128,marker1
 9.1366,349.0,1584.6345,marker1
 9.1368,349.0,1584.6345,marker1
 9.1370,348.5,1582.3642,marker1
 9.1372,349.0,1584.6345,marker1
 9.1374,348.5,1582.7128,marker1
 9.1376,348.5,1582.3642,marker1
 9.1378,349.5,1586.9047,marker1
 9.1380,348.5,1582.3642,marker1
 9.1382,352.0,1597.9040,marker1
 9.1384,351.0,1593.7155,marker1
 9.1386,349.0,1584.9835,marker1
 9.1388,350.0,1589.1750,marker1
 9.1390,349.0,1584.6345,marker1
 9.1392,349.0,1584.6345,marker1
 9.1394,348.5,1582.3642,marker1
 9.1396,349.0,1584.6345,marker1
 9.1398,349.0,1584.6345,marker1
 9.1400,348.5,1582.3642,marker1
 9.1402,349.0,1584.6345,marker1
 9.1404,348.5,1582.7128,marker1
 9.1406,349.0,1584.6345,marker1
 9.1408,349.0,1584.9835,marker1
 9.1410,348.5,1582.3642,marker1
 9.1412,349.0,1584.6345,marker1
 9.1414,349.5,1586.9047,marker1
 9.1416,349.0,1584.6345,marker1
 9.1418,349.0,1584.6345,marker1
 9.1420,349.0,1584.9835,marker1
 9.1422,349.0,1584.6345,marker1
 9.1424,349.0,1584.6345,marker1
 9.1426,349.5,1587.2542,marker1
 9.1428,349.5,1586.9047,marker1
 9.1430,349.0,1584.6345,marker1
 9.1432,349.5,1586.9047,marker1
 9.1434,349.5,1586.9047,marker1
 9.1436,349.0,1584.6345,marker1
 9.1438,349.0,1584.6345,marker1
 9.1440,349.0,1584.6345,marker1
 9.1442,356.0,1616.7740,marker1
 9.1444,341.5,1550.5807,marker1
 9.1446,349.0,1584.6345,marker1
 9.1448,349.0,1584.9835,marker1
 9.1450,349.0,1584.6345,marker1
 9.1452,349.0,1584.6345,marker1
 9.1454,348.5,1582.3642,marker1
 9.1456,349.0,1584.6345,marker1
 9.1458,349.5,1586.9047,marker1
 9.1460,349.0,1584.6345,marker1
 9.1462,353.0,1602.7965,marker1
 9.1464,352.0,1598.6080,marker1
 9.1466,349.0,1584.6345,marker1
 9.1468,349.0,1584.9835,marker1
 9.1470,348.5,1582.3642,marker1
 9.1472,349.0,1584.6345,marker1
 9.1474,348.5,1582.3642,marker1
 9.1476,349.0,1584.9835,marker1
 9.1478,349.0,1584.9835,marker1
 9.1480,349.0,1584.9835,marker1
 9.1482,349.0,1584.6345,marker1
 9.1484,348.5,1582.3642,marker1
 9.1486,349.0,1584.6345,marker1
 9.1488,349.5,1586.9047,marker1
 9.1490,349.0,1584.6345,marker1
 9.1492,348.5,1582.3642,marker1
 9.1494,349.0,1584.6345,marker1
 9.1496,349.5,1587.2542,marker1
 9.1498,349.0,1584.9835,marker1
 9.1500,349.0,1584.9835,marker1
 9.1502,349.5,1586.5553,marker1
 9.1504,348.0,1580.0940,marker1
 9.1506,349.0,1584.6345,marker1
 9.1508,348.5,1582.3642,marker1
 9.1510,348.5,1582.7128,marker1
 9.1512,349.0,1584.6345,marker1
 9.1514,349.0,1584.9835,marker1
 9.1516,349.0,1584.6345,marker1
 9.1518,349.0,1584.6345,marker1
 9.1520,348.5,1582.3642,marker1
 9.1522,349.0,1584.6345,marker1
 9.1524,348.5,1582.3642,marker1
 9.1526,349.0,1584.6345,marker1
 9.1528,349.0,1584.6345,marker1
 9.1530,348.5,1582.3642,marker1
 9.1532,349.5,1586.9047,marker1
 9.1534,348.5,1582.7128,marker1
 9.1536,349.0,1584.6345,marker1
 9.1538,349.0,1584.9835,marker1
 9.1540,349.0,1584.6345,marker1
 9.1542,353.0,1602.7965,marker1
 9.1544,351.5,1595.9857,marker1
 9.1546,349.0,1584.9835,marker1
 9.1548,348.5,1582.7128,marker1
 9.1550,348.5,1582.7128,marker1
 9.1552,349.0,1584.9835,marker1
 9.1554,348.5,1582.3642,marker1
 9.1556,349.5,1586.9047,marker1
 9.1558,349.5,1587.2542,marker1
 9.1560,348.5,1582.3642,marker1
 9.1562,349.0,1584.9835,marker1
 9.1564,348.0,1580.0940,marker1
 9.1566,348.5,1582.3642,marker1
 9.1568,348.5,1582.3642,marker1
 9.1570,348.5,1582.7128,marker1
 9.1572,349.0,1584.6345,marker1
 9.1574,348.5,1582.3642,marker1
 9.1576,349.0,1584.6345,marker1
 9.1578,348.5,1582.3642,marker1
 9.1580,348.5,1582.3642,marker1
 9.1582,349.0,1584.9835,marker1
 9.1584,348.5,1582.7128,marker1
 9.1586,349.0,1584.9835,marker1
 9.1588,349.5,1586.9047,marker1
 9.1590,348.5,1582.3642,marker1
 9.1592,349.5,1586.9047,marker1
 9.1594,348.5,1582.3642,marker1
 9.1596,349.0,1584.6345,marker1
 9.1598,349.5,1586.9047,marker1
 9.1600,349.0,1584.6345,marker1
 9.1602,349.0,1584.6345,marker1
 9.1604,348.5,1582.7128,marker1
 9.1606,349.0,1584.6345,marker1
 9.1608,349.0,1584.6345,marker1
 9.1610,348.5,1582.3642,marker1
 9.1612,349.0,1584.6345,marker1
 9.1614,348.5,1582.3642,marker1
 9.1616,348.5,1582.3642,marker1
 9.1618,349.0,1584.6345,marker1
 9.1620,348.5,1582.7128,marker1
 9.1622,358.5,1627.7692,marker1
 9.1624,344.5,1564.2022,marker1
 9.1626,349.0,1584.6345,marker1
 9.1628,349.0,1584.6345,marker1
 9.1630,348.5,1582.0158,marker1
 9.1632,392.0,1779.8760,marker1
 9.1634,392.0,1779.8760,marker1
 9.1636,382.5,1736.7412,marker1
 9.1638,393.5,1786.6867,marker1
 9.1640,392.5,1782.1463,marker1
 9.1642,381.5,1731.8193,marker1
 9.1644,400.0,1816.2000,marker1
 9.1646,399.0,1811.6595,marker1
 9.1648,397.0,1802.1815,marker1
 9.1650,396.5,1800.7048,marker1
 9.1652,396.0,1798.0380,marker1
 9.1654,395.0,1793.4975,marker1
 9.1656,400.5,1818.4702,marker1
 9.1658,400.0,1816.6000,marker1
 9.1660,399.5,1813.9298,marker1
 9.1662,394.0,1788.9570,marker1
 9.1664,360.5,1636.8502,marker1
 9.1666,349.0,1584.6345,marker1
 9.1668,348.5,1582.3642,marker1
 9.1670,348.5,1582.3642,marker1
 9.1672,349.5,1587.2542,marker1
 9.1674,348.5,1582.7128,marker1
 9.1676,349.0,1584.6345,marker1
 9.1678,349.0,1584.6345,marker1
 9.1680,349.0,1584.9835,marker1
 9.1682,349.5,1586.9047,marker1
 9.1684,348.5,1582.3642,marker1
 9.1686,349.0,1584.6345,marker1
 9.1688,349.0,1584.6345,marker1
 9.1690,348.5,1582.7128,marker1
 9.1692,349.0,1584.6345,marker1
 9.1694,349.0,1584.6345,marker1
 9.1696,349.0,1584.9835,marker1
 9.1698,349.0,1584.9835,marker1
 9.1700,348.5,1582.3642,marker1
 9.1702,362.5,1646.2938,marker1
 9.1704,353.5,1605.0667,marker1
 9.1706,348.5,1582.7128,marker1
 9.1708,349.0,1584.6345,marker1
 9.1710,348.5,1582.3642,marker1
 9.1712,349.5,1586.9047,marker1
 9.1714,348.0,1580.0940,marker1
 9.1716,349.0,1584.6345,marker1
 9.1718,348.5,1582.7128,marker1
 9.1720,349.0,1584.6345,marker1
 9.1722,350.0,1589.1750,marker1
 9.1724,348.5,1582.7128,marker1
 9.1726,348.5,1582.7128,marker1
 9.1728,349.0,1584.2855,marker1
 9.1730,348.5,1582.3642,marker1
 9.1732,349.0,1584.6345,marker1
 9.1734,384.0,1743.9360,marker1
 9.1736,352.5,1600.5262,marker1
 9.1738,348.5,1582.3642,marker1
 9.1740,348.5,1582.3642,marker1
 9.1742,349.0,1584.6345,marker1
 9.1744,348.0,1580.0940,marker1
 9.1746,349.0,1584.6345,marker1
 9.1748,349.0,1584.6345,marker1
 9.1750,348.5,1582.3642,marker1
 9.1752,349.0,1584.9835,marker1
 9.1754,349.0,1584.6345,marker1
 9.1756,348.5,1582.3642,marker1
 9.1758,349.5,1586.9047,marker1
 9.1760,349.0,1584.9835,marker1
 9.1762,349.0,1584.9835,marker1
 9.1764,349.0,1584.6345,marker1
 9.1766,349.5,1587.2542,marker1
 9.1768,349.0,1584.6345,marker1
 9.1770,348.5,1582.3642,marker1
 9.1772,349.5,1586.9047,marker1
 9.1774,348.5,1582.3642,marker1
 9.1776,349.0,1584.9835,marker1
 9.1778,348.5,1582.3642,marker1
 9.1780,348.5,1582.3642,marker1
 9.1782,353.0,1603.1495,marker1
 9.1784,351.5,1596.3373,marker1
 9.1786,349.0,1584.9835,marker1
 9.1788,349.0,1584.6345,marker1
 9.1790,349.0,1584.6345,marker1
 9.1792,348.5,1582.7128,marker1
 9.1794,349.0,1584.6345,marker1
 9.1796,349.0,1584.6345,marker1
 9.1798,348.5,1582.3642,marker1
 9.1800,348.5,1582.3642,marker1
 9.1802,355.0,1611.8775,marker1
 9.1804,342.5,1555.4638,marker1
 9.1806,349.0,1584.6345,marker1
 9.1808,348.5,1582.7128,marker1
 9.1810,348.5,1582.3642,marker1
 9.1812,349.0,1584.9835,marker1
 9.1814,348.5,1582.7128,marker1
 9.1816,349.0,1584.2855,marker1
 9.1818,348.5,1582.3642,marker1
 9.1820,348.5,1582.3642,marker1
 9.1822,349.0,1584.9835,marker1
 9.1824,348.5,1582.3642,marker1
 9.1826,349.0,1584.9835,marker1
 9.1828,348.5,1582.3642,marker1
 9.1830,349.0,1584.6345,marker1
 9.1832,349.5,1586.9047,marker1
 9.1834,361.5,1641.3908,marker1
 9.1836,353.5,1605.0667,marker1
 9.1838,348.5,1582.3642,marker1
 9.1840,348.5,1582.3642,marker1
 9.1842,349.0,1584.6345,marker1
 9.1844,348.5,1582.7128,marker1
 9.1846,349.0,1584.6345,marker1
 9.1848,349.0,1584.9835,marker1
 9.1850,348.5,1582.7128,marker1
 9.1852,348.5,1582.7128,marker1
 9.1854,349.0,1584.6345,marker1
 9.1856,349.0,1584.6345,marker1
 9.1858,350.0,1589.1750,marker1
 9.1860,348.5,1582.3642,marker1
 9.1862,352.0,1598.2560,marker1
 9.1864,351.5,1595.9857,marker1
 9.1866,349.0,1584.6345,marker1
 9.1868,349.0,1584.6345,marker1
 9.1870,348.5,1582.3642,marker1
 9.1872,349.0,1584.6345,marker1
 9.1874,348.5,1582.7128,marker1
 9.1876,349.0,1584.6345,marker1
 9.1878,349.0,1584.6345,marker1
 9.1880,348.5,1582.3642,marker1
 9.1882,349.0,1584.6345,marker1
 9.1884,348.5,1582.7128,marker1
 9.1886,349.0,1584.6345,marker1
 9.1888,350.0,1589.5250,marker1
 9.1890,349.0,1584.2855,marker1
 9.1892,349.5,1587.2542,marker1
 9.1894,348.0,1580.0940,marker1
 9.1896,349.0,1584.9835,marker1
 9.1898,348.5,1582.3642,marker1
 9.1900,348.5,1582.3642,marker1
 9.1902,348.5,1582.7128,marker1
 9.1904,348.5,1582.3642,marker1
 9.1906,348.5,1582.7128,marker1
 9.1908,348.5,1582.3642,marker1
 9.1910,348.5,1582.3642,marker1
 9.1912,349.0,1584.6345,marker1
 9.1914,349.0,1584.6345,marker1
 9.1916,349.0,1584.6345,marker1
 9.1918,349.0,1584.6345,marker1
 9.1920,348.5,1582.3642,marker1
 9.1922,349.0,1584.9835,marker1
 9.1924,348.5,1582.3642,marker1
 9.1926,349.5,1586.9047,marker1
 9.1928,349.0,1584.9835,marker1
 9.1930,349.5,1586.9047,marker1
 9.1932,349.5,1586.9047,marker1
 9.1934,378.5,1718.5793,marker1
 9.1936,349.0,1584.6345,marker1
 9.1938,349.0,1584.6345,marker1
 9.1940,349.0,1584.9835,marker1
 9.1942,352.0,1598.2560,marker1
 9.1944,350.5,1591.7957,marker1
 9.1946,349.0,1584.6345,marker1
 9.1948,349.0,1584.6345,marker1
 9.1950,349.0,1584.6345,marker1
 9.1952,349.0,1584.6345,marker1
 9.1954,348.0,1580.0940,marker1
 9.1956,349.0,1584.6345,marker1
 9.1958,349.5,1586.9047,marker1
 9.1960,348.5,1582.7128,marker1
 9.1962,349.0,1584.9835,marker1
 9.1964,348.5,1582.7128,marker1
 9.1966,349.0,1584.6345,marker1
 9.1968,348.5,1582.3642,marker1
 9.1970,348.5,1582.3642,marker1
 9.1972,349.0,1584.6345,marker1
 9.1974,349.0,1584.9835,marker1
 9.1976,349.0,1584.6345,marker1
 9.1978,348.5,1582.3642,marker1
 9.1980,349.0,1584.6345,marker1
 9.1982,357.5,1623.5863,marker1
 9.1984,344.0,1561.9320,marker1
 9.1986,351.0,1593.7155,marker1
 9.1988,351.5,1595.9857,marker1
 9.1990,351.0,1593.7155,marker1
 9.1992,351.0,1594.0665,marker1
 9.1994,351.0,1594.0665,marker1
 9.1996,351.0,1593.7155,marker1
 9.1998,351.0,1593.7155,marker1
 9.2000,351.0,1594.0665,marker1
 9.2002,351.5,1595.9857,marker1
 9.2004,351.0,1593.7155,marker1
 9.2006,351.0,1593.7155,marker1
 9.2008,351.0,1593.7155,marker1
 9.2010,351.0,1593.7155,marker1
 9.2012,351.5,1595.9857,marker1
 9.2014,350.5,1591.4452,marker1
 9.2016,351.5,1595.9857,marker1
 9.2018,351.0,1593.7155,marker1
 9.2020,351.0,1593.7155,marker1
 9.2022,353.5,1605.0667,marker1
 9.2024,353.0,1602.7965,marker1
 9.2026,351.0,1593.7155,marker1
 9.2028,351.0,1593.7155,marker1
 9.2030,351.0,1593.7155,marker1
 9.2032,351.0,1594.0665,marker1
 9.2034,362.0,1643.6610,marker1
 9.2036,351.5,1596.3373,marker1
 9.2038,351.0,1593.7155,marker1
 9.2040,350.5,1591.4452,marker1
 9.2042,351.5,1596.3373,marker1
 9.2044,350.5,1591.4452,marker1
 9.2046,351.5,1595.9857,marker1
 9.2048,351.0,1593.7155,marker1
 9.2050,351.0,1593.7155,marker1
 9.2052,351.5,1595.9857,marker1
 9.2054,351.0,1593.7155,marker1
 9.2056,352.5,1600.5262,marker1
 9.2058,351.5,1595.9857,marker1
 9.2060,351.0,1593.7155,marker1
 9.2062,351.5,1595.9857,marker1
 9.2064,350.5,1591.7957,marker1
 9.2066,351.0,1593.7155,marker1
 9.2068,350.5,1591.7957,marker1
 9.2070,351.0,1593.7155,marker1
 9.2072,351.0,1594.0665,marker1
 9.2074,350.5,1591.4452,marker1
 9.2076,351.0,1593.7155,marker1
 9.2078,351.0,1594.0665,marker1
 9.2080,350.5,1591.4452,marker1
 9.2082,351.5,1595.9857,marker1
 9.2084,351.0,1593.7155,marker1
 9.2086,351.0,1593.7155,marker1
 9.2088,351.5,1596.3373,marker1
 9.2090,351.5,1595.9857,marker1
 9.2092,351.5,1595.9857,marker1
 9.2094,351.5,1595.9857,marker1
 9.2096,351.5,1595.9857,marker1
 9.2098,351.5,1595.9857,marker1
 9.2100,351.0,1594.0665,marker1
 9.2102,355.0,1611.8775,marker1
 9.2104,353.5,1605.0667,marker1
 9.2106,351.5,1595.9857,marker1
 9.2108,351.0,1593.7155,marker1
 9.2110,351.0,1593.7155,marker1
 9.2112,351.5,1595.9857,marker1
 9.2114,350.5,1591.4452,marker1
 9.2116,351.5,1595.9857,marker1
 9.2118,351.0,1593.7155,marker1
 9.2120,351.0,1593.3645,marker1
 9.2122,351.5,1595.9857,marker1
 9.2124,351.0,1593.7155,marker1
 9.2126,351.5,1596.3373,marker1
 9.2128,351.0,1593.7155,marker1
 9.2130,351.0,1594.0665,marker1
 9.2132,351.5,1596.3373,marker1
 9.2134,365.0,1657.2825,marker1
 9.2136,351.5,1595.9857,marker1
 9.2138,351.0,1594.0665,marker1
 9.2140,351.0,1593.7155,marker1
 9.2142,351.0,1594.0665,marker1
 9.2144,351.5,1595.9857,marker1
 9.2146,351.0,1593.7155,marker1
 9.2148,351.0,1593.7155,marker1
 9.2150,351.0,1593.7155,marker1
 9.2152,351.5,1596.3373,marker1
 9.2154,350.5,1591.4452,marker1
 9.2156,351.5,1595.9857,marker1
 9.2158,352.0,1598.2560,marker1
 9.2160,351.0,1593.7155,marker1
 9.2162,357.5,1623.5863,marker1
 9.2164,344.5,1564.5467,marker1
 9.2166,351.0,1593.7155,marker1
 9.2168,351.5,1595.9857,marker1
 9.2170,350.5,1591.7957,marker1
 9.2172,351.5,1595.9857,marker1
 9.2174,351.0,1594.0665,marker1
 9.2176,351.5,1595.9857,marker1
 9.2178,351.0,1594.0665,marker1
 9.2180,351.0,1594.0665,marker1
 9.2182,354.0,1607.6910,marker1
 9.2184,353.5,1605.4203,marker1
 9.2186,351.5,1595.9857,marker1
 9.2188,351.0,1593.7155,marker1
 9.2190,351.5,1595.9857,marker1
 9.2192,351.5,1595.9857,marker1
 9.2194,350.5,1591.7957,marker1
 9.2196,351.5,1595.9857,marker1
 9.2198,351.0,1593.7155,marker1
 9.2200,351.0,1593.7155,marker1
 9.2202,351.5,1596.3373,marker1
 9.2204,351.0,1593.7155,marker1
 9.2206,351.0,1593.7155,marker1
 9.2208,351.0,1593.7155,marker1
 9.2210,351.0,1593.7155,marker1
 9.2212,351.5,1595.9857,marker1
 9.2214,350.5,1591.4452,marker1
 9.2216,351.5,1595.9857,marker1
 9.2218,351.0,1594.0665,marker1
 9.2220,350.5,1591.4452,marker1
 9.2222,352.0,1598.2560,marker1
 9.2224,350.5,1591.7957,marker1
 9.2226,351.0,1593.7155,marker1
 9.2228,351.0,1593.7155,marker1
 9.2230,351.0,1593.7155,marker1
 9.2232,350.5,1591.7957,marker1
 9.2234,351.0,1593.7155,marker1
 9.2236,351.0,1593.3645,marker1
 9.2238,351.0,1593.7155,marker1
 9.2240,350.5,1591.4452,marker1
 9.2242,351.0,1594.0665,marker1
 9.2244,351.0,1593.7155,marker1
 9.2246,351.0,1593.7155,marker1
 9.2248,351.0,1593.7155,marker1
 9.2250,351.0,1593.7155,marker1
 9.2252,351.5,1596.3373,marker1
 9.2254,351.0,1593.7155,marker1
 9.2256,351.5,1595.9857,marker1
 9.2258,352.0,1598.2560,marker1
 9.2260,351.5,1595.9857,marker1
 9.2262,355.5,1614.1477,marker1
 9.2264,354.0,1607.6910,marker1
 9.2266,352.0,1598.2560,marker1
 9.2268,351.5,1595.9857,marker1
 9.2270,351.0,1593.7155,marker1
 9.2272,351.5,1596.3373,marker1
 9.2274,350.5,1591.4452,marker1
 9.2276,351.5,1595.6343,marker1
 9.2278,351.0,1593.7155,marker1
 9.2280,351.0,1594.0665,marker1
 9.2282,352.0,1598.6080,marker1
 9.2284,350.0,1589.1750,marker1
 9.2286,351.5,1595.9857,marker1
 9.2288,351.5,1595.9857,marker1
 9.2290,351.5,1596.3373,marker1
 9.2292,351.5,1595.9857,marker1
 9.2294,351.0,1593.7155,marker1
 9.2296,351.5,1596.3373,marker1
 9.2298,351.0,1593.7155,marker1
 9.2300,351.0,1593.7155,marker1
 9.2302,351.5,1595.9857,marker1
 9.2304,351.0,1593.7155,marker1
 9.2306,351.5,1596.3373,marker1
 9.2308,351.0,1593.7155,marker1
 9.2310,351.0,1594.0665,marker1
 9.2312,351.5,1596.3373,marker1
 9.2314,351.0,1593.7155,marker1
 9.2316,351.0,1593.7155,marker1
 9.2318,351.0,1593.7155,marker1
 9.2320,351.5,1596.3373,marker1
 9.2322,351.0,1594.0665,marker1
 9.2324,351.0,1593.7155,marker1
 9.2326,351.5,1596.3373,marker1
 9.2328,351.0,1594.0665,marker1
 9.2330,351.0,1593.7155,marker1
 9.2332,351.5,1595.9857,marker1
 9.2334,351.0,1593.7155,marker1
 9.2336,352.0,1598.2560,marker1
 9.2338,351.0,1593.7155,marker1
 9.2340,351.0,1593.7155,marker1
 9.2342,361.0,1639.4815,marker1
 9.2344,347.0,1575.5535,marker1
 9.2346,351.0,1594.0665,marker1
 9.2348,351.0,1593.7155,marker1
 9.2350,351.0,1593.7155,marker1
 9.2352,351.0,1594.0665,marker1
 9.2354,351.0,1593.7155,marker1
 9.2356,351.5,1595.9857,marker1
 9.2358,351.5,1595.9857,marker1
 9.2360,351.0,1593.7155,marker1
 9.2362,351.0,1594.0665,marker1
 9.2364,351.0,1593.7155,marker1
 9.2366,351.5,1595.9857,marker1
 9.2368,351.0,1594.0665,marker1
 9.2370,351.0,1594.0665,marker1
 9.2372,351.5,1596.3373,marker1
 9.2374,350.5,1591.4452,marker1
 9.2376,351.0,1593.7155,marker1
 9.2378,351.0,1593.7155,marker1
 9.2380,351.0,1594.0665,marker1
 9.2382,351.0,1593.7155,marker1
 9.2384,351.0,1593.7155,marker1
 9.2386,351.5,1596.3373,marker1
 9.2388,351.5,1595.9857,marker1
 9.2390,351.5,1595.9857,marker1
 9.2392,351.0,1593.7155,marker1
 9.2394,351.0,1593.7155,marker1
 9.2396,351.5,1595.9857,marker1
 9.2398,350.5,1591.7957,marker1
 9.2400,351.0,1593.7155,marker1
 9.2402,351.5,1596.3373,marker1
 9.2404,350.5,1591.4452,marker1
 9.2406,351.0,1593.7155,marker1
 9.2408,350.5,1591.4452,marker1
 9.2410,351.0,1593.7155,marker1
 9.2412,351.5,1596.3373,marker1
 9.2414,351.0,1593.7155,marker1
 9.2416,351.0,1593.7155,marker1
 9.2418,351.0,1593.7155,marker1
 9.2420,351.0,1593.7155,marker1
 9.2422,353.5,1605.4203,marker1
 9.2424,353.5,1605.0667,marker1
 9.2426,351.5,1595.9857,marker1
 9.2428,351.5,1595.9857,marker1
 9.2430,351.0,1593.7155,marker1
 9.2432,352.0,1598.2560,marker1
 9.2434,350.5,1591.7957,marker1
 9.2436,351.5,1595.9857,marker1
 9.2438,351.0,1593.7155,marker1
 9.2440,351.0,1593.7155,marker1
 9.2442,351.5,1595.9857,marker1
 9.2444,350.5,1591.4452,marker1
 9.2446,351.5,1595.9857,marker1
 9.2448,351.0,1593.7155,marker1
 9.2450,351.0,1594.0665,marker1
 9.2452,351.5,1596.3373,marker1
 9.2454,351.0,1593.7155,marker1
 9.2456,351.0,1593.7155,marker1
 9.2458,351.5,1595.9857,marker1
 9.2460,351.0,1594.0665,marker1
 9.2462,351.5,1595.9857,marker1
 9.2464,350.5,1591.4452,marker1
 9.2466,351.0,1594.0665,marker1
 9.2468,351.0,1593.7155,marker1
 9.2470,351.0,1593.7155,marker1
 9.2472,351.0,1593.7155,marker1
 9.2474,351.0,1594.0665,marker1
 9.2476,351.0,1593.7155,marker1
 9.2478,351.0,1593.7155,marker1
 9.2480,351.0,1593.7155,marker1
 9.2482,351.0,1593.7155,marker1
 9.2484,351.0,1593.7155,marker1
 9.2486,351.0,1593.7155,marker1
 9.2488,351.0,1593.7155,marker1
 9.2490,351.5,1596.3373,marker1
 9.2492,351.5,1595.9857,marker1
 9.2494,350.5,1591.4452,marker1
 9.2496,351.0,1593.7155,marker1
 9.2498,350.5,1591.4452,marker1
 9.2500,351.0,1593.7155,marker1
 9.2502,354.5,1609.6073,marker1
 9.2504,353.5,1605.0667,marker1
 9.2506,351.0,1593.7155,marker1
